13,OFF,439.15000,431.55000,7.600,-RPT,ON,FM,FM,OFF,SR9DBY,OFF,88.5 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
14,OFF,438.37500,430.77500,7.600,-RPT,ON,FM,FM,OFF,SR9DJK,OFF,88.5 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
15,OFF,438.50000,430.90000,7.600,-RPT,ON,FM,FM,OFF,SR9DKA,OFF,88.5 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
16,OFF,438.45000,430.85000,7.600,-RPT,ON,FM,FM,OFF,SR9DMR,OFF,88.5 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
17,OFF,438.32500,430.72500,7.600,-RPT,ON,FM,FM,OFF,SR9DV,TONE,67.0 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
18,OFF,145.57500,144.97500,0.600,-RPT,ON,FM,FM,OFF,SR9DX,OFF,71.9 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
19,OFF,438.61250,431.01250,7.600,-RPT,ON,FM,FM,OFF,SR9DXK,OFF,88.5 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
20,OFF,145.72500,145.12500,0.600,-RPT,ON,FM,FM,OFF,SR9E,TONE,71.9 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
21,OFF,438.92500,431.32500,7.600,-RPT,ON,FM,FM,OFF,SR9GC,TONE,88.5 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
22,OFF,145.78750,145.18750,0.600,-RPT,ON,FM,FM,OFF,SR9J,TONE,123.0 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
23,OFF,439.46250,431.86250,7.600,-RPT,ON,FM,FM,OFF,SR9JG,TONE,71.9 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
24,OFF,438.80000,431.20000,7.600,-RPT,ON,FM,FM,OFF,SR9JK,TONE,94.8 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
25,OFF,438.95000,431.35000,7.600,-RPT,ON,FM,FM,OFF,SR9KD,TONE,71.9 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
26,OFF,438.97500,431.37500,7.600,-RPT,ON,FM,FM,OFF,SR9KM,TONE,71.9 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
27,OFF,439.27500,431.67500,7.600,-RPT,ON,FM,FM,OFF,SR9KR,OFF,88.5 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
28,OFF,439.02500,431.42500,7.600,-RPT,ON,FM,FM,OFF,SR9KW,TONE,67.0 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
29,OFF,438.70000,431.10000,7.600,-RPT,ON,FM,FM,OFF,SR9LC,TONE,71.9 Hz,023,RX Normal TX Normal,1600 Hz,RX 00,TX 00,High (5W),OFF,ON,12.5KHz,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
